"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Lakeland-Winter Haven, FL","29460",2023,181,143,37,1,0,0,0,101,63,42,0,0,149,32,0
"Lancaster, PA","29540",2023,183,57,113,8,3,2,0,285,93,59,0,0,37,146,0
"Lansing-East Lansing, MI","29620",2023,181,127,45,6,3,0,0,183,85,42,0,3,132,46,0
"Laramie, WY","29660",2023,212,103,107,2,0,0,0,132,74,51,0,0,184,3,25
"Laredo, TX","29700",2023,182,111,69,2,0,0,0,112,71,44,1,0,103,76,2
"Las Cruces, NM","29740",2023,185,97,80,5,3,0,0,196,77,50,0,11,120,14,40
"Las Vegas-Henderson-Paradise, NV","29820",2023,244,79,140,24,1,0,0,197,101,64,1,2,208,26,7
"Lawrenceburg, TN","29980",2023,180,142,38,0,0,0,0,74,57,31,0,0,0,180,0
"Lawton, OK","30020",2023,233,149,81,3,0,0,0,126,71,45,0,0,141,92,0
"Lebanon, PA","30140",2023,183,115,59,4,3,2,0,240,77,44,0,0,83,100,0
"Lewiston, ID-WA","30300",2023,181,142,37,2,0,0,0,113,59,34,0,0,0,181,0
"Lewiston-Auburn, ME","30340",2023,271,247,24,0,0,0,0,74,49,36,0,0,171,100,0
"Lexington-Fayette, KY","30460",2023,187,138,46,2,1,0,0,163,75,43,0,4,89,88,6
"Lima, OH","30620",2023,243,175,60,5,3,0,0,183,77,43,0,0,151,92,0
"Lincoln, NE","30700",2023,140,92,46,2,0,0,0,108,71,44,0,0,116,24,0
"Little Rock-North Little Rock-Conway, AR","30780",2023,274,154,115,4,1,0,0,174,71,47,1,0,108,165,0
"Logan, UT-ID","30860",2023,273,171,94,4,4,0,0,187,74,48,0,0,219,54,0
"Longview, TX","30980",2023,181,160,21,0,0,0,0,93,61,35,0,1,180,0,0
"Longview, WA","31020",2023,181,178,3,0,0,0,0,58,28,11,0,0,0,181,0
"Los Angeles-Long Beach-Anaheim, CA","31080",2023,212,74,118,18,2,0,0,192,100,58,0,8,122,76,6
"Louisville/Jefferson County, KY-IN","31140",2023,243,119,105,18,1,0,0,177,95,51,0,3,126,113,1
"Lubbock, TX","31180",2023,212,198,13,0,1,0,0,158,45,19,0,0,0,212,0
"Ludington, MI","31220",2023,119,91,27,1,0,0,0,143,77,42,0,0,119,0,0
"Lynchburg, VA","31340",2023,90,76,12,2,0,0,0,135,52,26,0,0,0,90,0
"Macon, GA","31420",2023,229,140,85,3,1,0,0,155,71,46,0,0,52,177,0
"Madison, WI","31540",2023,181,100,59,18,3,1,0,243,108,48,0,0,71,110,0
"Manchester-Nashua, NH","31700",2023,182,154,25,3,0,0,0,112,58,42,3,0,172,7,0
"Manitowoc, WI","31820",2023,96,69,26,1,0,0,0,133,80,44,0,0,96,0,0
"Marietta, OH","31930",2023,177,151,26,0,0,0,0,100,54,42,0,0,177,0,0
"Marshall, MN","32140",2023,181,116,59,5,1,0,0,167,77,44,0,0,91,90,0
"Marshall, TX","32220",2023,176,135,40,1,0,0,0,111,59,41,0,1,102,73,0
"Mason City, IA","32380",2023,60,58,2,0,0,0,0,56,41,19,0,0,0,0,60
"Mayaguez, PR","32420",2023,130,121,9,0,0,0,0,59,46,32,0,0,33,97,0
"McAlester, OK","32540",2023,241,162,74,5,0,0,0,119,67,45,0,0,128,113,0
"McAllen-Edinburg-Mission, TX","32580",2023,173,115,58,0,0,0,0,95,70,36,0,0,0,173,0
"Medford, OR","32780",2023,212,182,30,0,0,0,0,76,54,34,0,0,65,147,0
"Memphis, TN-MS-AR","32820",2023,272,165,97,10,0,0,0,140,77,47,0,1,185,86,0
"Meridian, MS","32940",2023,121,110,11,0,0,0,0,87,50,40,0,0,121,0,0
"Miami, OK","33060",2023,118,90,24,4,0,0,0,122,74,45,0,0,118,0,0
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2023,182,98,82,0,2,0,0,165,67,49,1,10,52,119,0
"Michigan City-La Porte, IN","33140",2023,243,181,50,12,0,0,0,133,80,41,0,0,219,24,0
"Middlesborough, KY","33180",2023,181,122,57,2,0,0,0,131,68,45,0,0,75,106,0
"Milwaukee-Waukesha-West Allis, WI","33340",2023,182,95,66,18,2,1,0,245,101,49,1,6,68,105,2
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2023,182,87,71,18,6,0,0,180,112,51,1,5,103,72,1
"Minot, ND","33500",2023,212,149,53,8,1,1,0,254,80,43,0,0,173,39,0
"Missoula, MT","33540",2023,180,121,56,3,0,0,0,117,69,44,0,0,95,85,0
"Mobile, AL","33660",2023,178,133,45,0,0,0,0,90,59,43,0,0,68,110,0
"Modesto, CA","33700",2023,167,130,36,1,0,0,0,108,66,42,1,0,115,51,0
"Monroe, LA","33740",2023,266,222,44,0,0,0,0,100,57,38,0,0,252,14,0
"Monroe, MI","33780",2023,40,37,3,0,0,0,0,82,45,26,0,0,0,0,40
"Montgomery, AL","33860",2023,150,97,53,0,0,0,0,93,71,47,0,0,66,84,0
"Morehead City, NC","33980",2023,210,178,30,2,0,0,0,105,61,43,0,0,210,0,0
"Morgantown, WV","34060",2023,139,110,28,0,1,0,0,164,67,44,0,0,115,24,0
"Morristown, TN","34100",2023,120,93,25,2,0,0,0,112,64,44,0,0,120,0,0
"Moscow, ID","34140",2023,181,177,4,0,0,0,0,74,23,10,0,0,0,181,0
"Moses Lake, WA","34180",2023,181,176,5,0,0,0,0,88,34,20,0,0,0,181,0
"Mount Vernon, IL","34500",2023,273,192,70,10,1,0,0,156,69,44,0,0,147,126,0
"Mount Vernon, OH","34540",2023,184,141,42,1,0,0,0,105,64,44,0,0,184,0,0
"Mount Vernon-Anacortes, WA","34580",2023,181,181,0,0,0,0,0,46,38,27,0,0,72,109,0
"Muncie, IN","34620",2023,271,213,53,5,0,0,0,121,66,42,0,0,253,18,0
"Muscatine, IA","34700",2023,273,187,82,1,3,0,0,190,64,40,0,0,0,272,1
"Muskegon, MI","34740",2023,121,89,25,7,0,0,0,147,90,42,0,0,121,0,0
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2023,210,165,45,0,0,0,0,100,61,43,0,0,163,47,0
"Naples-Immokalee-Marco Island, FL","34940",2023,180,160,20,0,0,0,0,84,52,39,0,0,97,83,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2023,182,98,77,7,0,0,0,133,76,49,1,12,83,86,0
"New Castle, IN","35220",2023,226,163,53,8,2,0,0,181,65,38,0,0,0,226,0
"New Castle, PA","35260",2023,96,85,10,1,0,0,0,119,54,41,0,0,96,0,0
"New Haven-Milford, CT","35300",2023,181,134,40,4,3,0,0,191,65,44,0,10,111,59,1
"New Orleans-Metairie, LA","35380",2023,274,148,116,10,0,0,0,126,77,49,1,0,165,107,1
"New York-Newark-Jersey City, NY-NJ-PA","35620",2023,273,135,119,12,6,1,0,254,87,51,0,29,119,125,0
"Niles-Benton Harbor, MI","35660",2023,122,84,29,9,0,0,0,143,93,44,0,0,122,0,0
"Nogales, AZ","35700",2023,268,246,22,0,0,0,0,85,46,28,0,0,0,116,152
"North Port-Sarasota-Bradenton, FL","35840",2023,181,142,39,0,0,0,0,100,60,44,0,0,118,63,0
"Norwich-New London, CT","35980",2023,181,154,21,3,3,0,0,162,55,40,0,0,103,78,0
"Ocala, FL","36100",2023,181,151,30,0,0,0,0,80,56,42,0,0,140,41,0
"Odessa, TX","36220",2023,210,186,24,0,0,0,0,82,52,26,0,0,0,210,0
"Ogden-Clearfield, UT","36260",2023,273,132,128,12,1,0,0,151,84,51,0,18,230,23,2
"Oklahoma City, OK","36420",2023,244,112,121,11,0,0,0,143,87,52,1,7,136,97,3
"Olympia-Tumwater, WA","36500",2023,174,171,3,0,0,0,0,58,41,23,0,0,71,103,0
"Omaha-Council Bluffs, NE-IA","36540",2023,274,149,100,23,2,0,0,169,100,48,1,0,197,75,1
"Orlando-Kissimmee-Sanford, FL","36740",2023,182,134,46,2,0,0,0,115,67,44,1,2,144,35,0
"Othello, WA","36830",2023,181,177,4,0,0,0,0,73,23,12,0,0,0,181,0
"Owensboro, KY","36980",2023,181,115,57,8,1,0,0,165,79,44,0,2,94,85,0
"Oxford, NC","37080",2023,183,147,35,1,0,0,0,105,64,44,0,0,183,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2023,212,160,45,7,0,0,0,136,80,44,0,0,192,19,1
"Paducah, KY-IL","37140",2023,171,115,50,6,0,0,0,126,80,44,0,3,95,73,0
"Pahrump, NV","37220",2023,181,167,9,5,0,0,0,147,42,17,0,0,0,0,181
"Palatka, FL","37260",2023,181,181,0,0,0,0,0,46,28,16,0,0,0,0,181
"Palm Bay-Melbourne-Titusville, FL","37340",2023,181,144,37,0,0,0,0,84,58,43,0,0,143,38,0
"Panama City, FL","37460",2023,181,132,49,0,0,0,0,78,58,45,0,0,88,93,0
"Parkersburg-Vienna, WV","37620",2023,140,111,26,2,1,0,0,162,67,43,0,0,112,28,0
"Payson, AZ","37740",2023,273,146,115,11,1,0,0,154,88,49,0,0,259,0,14
"Pensacola-Ferry Pass-Brent, FL","37860",2023,181,119,62,0,0,0,0,100,65,45,0,0,93,88,0
"Peoria, IL","37900",2023,248,148,78,21,1,0,0,151,93,47,0,0,177,71,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2023,273,140,122,5,4,2,0,290,80,50,0,2,155,116,0
"Phoenix-Mesa-Scottsdale, AZ","38060",2023,274,58,158,53,5,0,0,161,122,71,1,1,191,34,47
"Pierre, SD","38180",2023,179,172,5,0,2,0,0,199,36,13,0,0,0,179,0
"Pittsburgh, PA","38300",2023,243,125,98,16,2,2,0,212,93,50,0,17,62,120,44
"Pittsfield, MA","38340",2023,181,149,28,1,3,0,0,165,57,41,0,0,128,53,0
"Platteville, WI","38420",2023,181,115,61,2,3,0,0,198,71,40,0,0,0,181,0
"Pocatello, ID","38540",2023,181,129,20,1,0,0,31,551,542,44,0,0,85,45,51
"Ponca City, OK","38620",2023,216,158,58,0,0,0,0,95,59,37,0,0,0,216,0
"Ponce, PR","38660",2023,182,101,78,3,0,0,0,116,70,46,22,0,0,2,158
"Port Angeles, WA","38820",2023,181,175,6,0,0,0,0,56,45,37,0,0,151,30,0
"Port St. Lucie, FL","38940",2023,181,163,18,0,0,0,0,74,50,39,0,0,127,54,0
"Portland-South Portland, ME","38860",2023,273,214,59,0,0,0,0,100,64,41,0,7,202,57,7
"Portland-Vancouver-Hillsboro, OR-WA","38900",2023,212,175,36,1,0,0,0,106,56,39,0,4,153,55,0
"Portsmouth, OH","39020",2023,243,184,53,4,2,0,0,166,66,35,0,0,0,197,46
"Prescott, AZ","39140",2023,272,212,60,0,0,0,0,87,64,44,0,0,272,0,0
"Price, UT","39220",2023,271,238,33,0,0,0,0,67,51,44,0,0,264,7,0
"Prineville, OR","39260",2023,181,175,6,0,0,0,0,59,40,21,0,0,0,181,0
"Providence-Warwick, RI-MA","39300",2023,192,155,30,7,0,0,0,137,65,43,1,3,136,52,0
"Provo-Orem, UT","39340",2023,273,163,110,0,0,0,0,97,74,48,0,1,230,41,1
"Pueblo, CO","39380",2023,245,170,74,1,0,0,0,115,71,44,0,0,180,21,44
"Pullman, WA","39420",2023,181,176,5,0,0,0,0,78,28,13,0,0,0,181,0
"Quincy, IL-MO","39500",2023,214,157,45,12,0,0,0,136,84,44,0,0,214,0,0
"Racine, WI","39540",2023,96,56,28,11,1,0,0,151,108,47,0,0,96,0,0
"Raleigh, NC","39580",2023,244,162,77,5,0,0,0,130,66,45,1,2,134,107,0
"Rapid City, SD","39660",2023,181,107,70,3,1,0,0,166,78,49,0,0,121,15,45
"Reading, PA","39740",2023,182,111,62,4,3,2,0,263,77,47,0,0,94,88,0
"Red Bluff, CA","39780",2023,149,125,23,1,0,0,0,101,58,39,0,0,137,12,0
"Red Wing, MN","39860",2023,116,79,32,5,0,0,0,133,97,47,0,0,116,0,0
"Redding, CA","39820",2023,242,203,39,0,0,0,0,80,54,44,0,0,232,10,0
"Reno, NV","39900",2023,182,102,80,0,0,0,0,90,71,49,1,6,148,27,0
"Richmond, VA","40060",2023,274,216,53,2,3,0,0,157,59,39,62,15,94,103,0
"Riverside-San Bernardino-Ontario, CA","40140",2023,243,54,103,59,21,3,3,644,154,80,0,9,176,37,21
"Riverton, WY","40180",2023,181,82,96,3,0,0,0,110,67,51,0,0,142,39,0
"Roanoke Rapids, NC","40260",2023,243,192,50,1,0,0,0,134,57,33,0,0,0,243,0
"Roanoke, VA","40220",2023,274,227,44,2,1,0,0,156,59,35,62,4,84,124,0
"Rochester, MN","40340",2023,181,112,55,13,1,0,0,163,97,45,0,0,97,84,0
"Rochester, NY","40380",2023,273,205,57,6,5,0,0,170,66,41,0,0,141,132,0
"Rock Springs, WY","40540",2023,212,125,78,8,0,1,0,211,87,49,0,0,170,33,9
"Rockford, IL","40420",2023,273,162,91,17,2,1,0,218,93,47,0,0,134,139,0
"Rockland, ME","40500",2023,213,208,5,0,0,0,0,87,45,36,0,0,213,0,0
"Rocky Mount, NC","40580",2023,235,195,40,0,0,0,0,99,59,42,0,0,136,99,0
"Rome, GA","40660",2023,220,163,56,1,0,0,0,110,62,34,0,0,0,220,0
"Rutland, VT","40860",2023,181,155,26,0,0,0,0,94,56,39,2,0,130,49,0
"Sacramento--Roseville--Arden-Arcade, CA","40900",2023,243,144,96,3,0,0,0,112,77,48,0,0,178,64,1
"Salem, OH","41400",2023,41,40,1,0,0,0,0,74,26,11,0,0,0,0,41
"Salem, OR","41420",2023,181,160,19,2,0,0,0,124,52,30,0,0,63,118,0
"Salinas, CA","41500",2023,213,206,7,0,0,0,0,63,46,38,1,0,166,46,0
"Salt Lake City, UT","41620",2023,274,122,136,15,1,0,0,154,90,54,1,25,211,32,5
"San Antonio-New Braunfels, TX","41700",2023,182,101,79,1,0,1,0,279,80,47,1,1,97,83,0
"San Diego-Carlsbad, CA","41740",2023,271,166,90,15,0,0,0,140,84,46,0,0,197,72,2
"San Francisco-Oakland-Hayward, CA","41860",2023,213,144,61,8,0,0,0,104,67,43,2,19,99,93,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2023,242,191,49,2,0,0,0,112,58,42,0,1,204,35,2
"San Juan-Carolina-Caguas, PR","41980",2023,147,125,21,1,0,0,0,105,55,33,8,5,8,92,34
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2023,181,145,36,0,0,0,0,97,61,43,0,2,150,22,7
"Sandpoint, ID","41760",2023,179,171,8,0,0,0,0,72,45,23,0,0,0,161,18
"Santa Cruz-Watsonville, CA","42100",2023,212,209,3,0,0,0,0,55,41,33,0,0,147,65,0
"Santa Fe, NM","42140",2023,180,136,44,0,0,0,0,84,67,45,0,0,163,17,0
"Santa Maria-Santa Barbara, CA","42200",2023,182,170,12,0,0,0,0,77,48,40,1,0,143,33,5
"Santa Rosa, CA","42220",2023,213,210,3,0,0,0,0,60,41,33,3,0,167,43,0
"Savannah, GA","42340",2023,228,172,54,2,0,0,0,108,60,41,0,0,84,144,0
"Sayre, PA","42380",2023,112,96,15,1,0,0,0,108,58,42,0,0,112,0,0
"Scottsbluff, NE","42420",2023,258,245,12,0,1,0,0,200,30,13,0,0,0,258,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2023,244,197,39,3,4,1,0,268,60,38,1,62,93,75,13
"Seattle-Tacoma-Bellevue, WA","42660",2023,182,148,33,1,0,0,0,112,57,43,1,2,120,59,0
"Sebastian-Vero Beach, FL","42680",2023,211,205,6,0,0,0,0,71,45,35,0,0,211,0,0
"Sebring, FL","42700",2023,179,165,13,1,0,0,0,108,50,38,0,0,179,0,0
"Sevierville, TN","42940",2023,243,186,54,3,0,0,0,115,67,44,0,0,243,0,0
"Sheboygan, WI","43100",2023,96,56,27,12,1,0,0,182,112,49,0,0,96,0,0
"Shelton, WA","43220",2023,179,176,3,0,0,0,0,60,30,15,0,0,0,179,0
"Sheridan, WY","43260",2023,181,143,36,2,0,0,0,118,55,44,0,0,133,47,1
"Show Low, AZ","43320",2023,271,198,73,0,0,0,0,84,67,45,0,0,238,0,33
"Shreveport-Bossier City, LA","43340",2023,270,164,105,1,0,0,0,114,71,47,0,0,121,148,1
"Sierra Vista-Douglas, AZ","43420",2023,273,189,81,3,0,0,0,108,67,45,0,0,219,0,54
"Sioux City, IA-NE-SD","43580",2023,78,54,23,0,1,0,0,164,59,35,0,0,0,78,0
"Sioux Falls, SD","43620",2023,181,113,44,22,2,0,0,173,108,47,0,2,160,19,0
"Somerset, KY","43700",2023,179,137,40,2,0,0,0,120,62,41,0,0,84,95,0
"Somerset, PA","43740",2023,212,181,31,0,0,0,0,93,58,41,0,0,212,0,0
"Sonora, CA","43760",2023,151,144,7,0,0,0,0,80,47,35,0,0,151,0,0
"South Bend-Mishawaka, IN-MI","43780",2023,272,161,98,10,3,0,0,198,79,46,0,29,138,105,0
"Spartanburg, SC","43900",2023,243,149,89,5,0,0,0,136,71,46,0,0,121,122,0
"Spokane-Spokane Valley, WA","44060",2023,181,124,57,0,0,0,0,88,66,45,0,0,72,83,26
"Springfield, IL","44100",2023,273,160,93,17,2,1,0,222,80,47,0,0,140,133,0
"Springfield, MA","44140",2023,181,142,34,3,2,0,0,153,61,43,0,1,116,64,0
"Springfield, MO","44180",2023,150,86,60,4,0,0,0,122,72,49,0,0,64,86,0
"Springfield, OH","44220",2023,243,152,83,5,3,0,0,184,77,46,0,0,111,132,0
"St. Cloud, MN","41060",2023,181,117,53,8,3,0,0,175,93,45,0,0,95,86,0
"St. George, UT","41100",2023,273,201,72,0,0,0,0,90,67,44,0,0,264,9,0
"St. Joseph, MO-KS","41140",2023,150,80,64,6,0,0,0,122,87,50,0,0,79,66,5
"St. Louis, MO-IL","41180",2023,273,96,154,20,3,0,0,185,100,57,0,1,130,134,8
"St. Marys, PA","41260",2023,211,191,20,0,0,0,0,100,50,40,0,0,211,0,0
"State College, PA","44300",2023,234,173,53,3,5,0,0,187,76,44,0,22,158,54,0
"Steamboat Springs, CO","44460",2023,236,231,5,0,0,0,0,58,23,14,0,0,0,0,236
"Stockton-Lodi, CA","44700",2023,138,109,27,2,0,0,0,114,63,38,3,0,90,45,0
"Summerville, GA","44900",2023,152,133,19,0,0,0,0,100,51,39,0,0,152,0,0
"Syracuse, NY","45060",2023,266,226,31,5,3,1,0,233,66,40,0,0,175,91,0
"Tallahassee, FL","45220",2023,181,121,60,0,0,0,0,93,64,43,0,0,80,101,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2023,182,108,70,4,0,0,0,112,74,47,1,0,104,70,7
"Taos, NM","45340",2023,177,176,1,0,0,0,0,53,33,17,0,0,0,177,0
"Terre Haute, IN","45460",2023,243,148,87,6,1,1,0,207,72,45,0,0,152,91,0
"Texarkana, TX-AR","45500",2023,137,99,37,1,0,0,0,107,57,39,0,0,0,137,0
"The Dalles, OR","45520",2023,105,104,1,0,0,0,0,61,28,17,0,0,0,105,0
"Toledo, OH","45780",2023,243,164,64,13,2,0,0,179,87,44,0,0,140,103,0
"Topeka, KS","45820",2023,179,111,62,6,0,0,0,129,72,45,0,0,122,57,0
"Torrington, CT","45860",2023,180,154,20,2,4,0,0,174,61,40,6,0,151,23,0
"Traverse City, MI","45900",2023,119,96,21,1,1,0,0,156,77,41,0,0,119,0,0
"Trenton, NJ","45940",2023,209,149,50,5,4,1,0,220,71,44,0,0,146,63,0
"Truckee-Grass Valley, CA","46020",2023,181,138,39,4,0,0,0,136,67,44,0,0,168,13,0
"Tucson, AZ","46060",2023,273,149,122,2,0,0,0,147,77,48,0,0,138,16,119
"Tulsa, OK","46140",2023,244,125,102,15,2,0,0,197,93,50,1,0,155,81,7
"Tupelo, MS","46180",2023,122,94,26,2,0,0,0,122,64,44,0,0,122,0,0
"Tuscaloosa, AL","46220",2023,181,135,46,0,0,0,0,87,62,41,0,0,66,115,0
"Twin Falls, ID","46300",2023,164,159,5,0,0,0,0,77,30,18,0,0,0,164,0
"Tyler, TX","46340",2023,181,152,27,2,0,0,0,119,61,39,0,3,178,0,0
"Ukiah, CA","46380",2023,90,47,43,0,0,0,0,87,72,49,0,0,21,69,0
"Urban Honolulu, HI","46520",2023,182,179,2,1,0,0,0,117,41,31,1,0,136,45,0
"Utica-Rome, NY","46540",2023,259,230,23,3,3,0,0,180,54,25,0,0,0,259,0
"Valdosta, GA","46660",2023,241,172,67,2,0,0,0,105,62,38,0,0,0,241,0
"Vallejo-Fairfield, CA","46700",2023,218,200,18,0,0,0,0,97,49,38,1,0,167,45,5
"Vermillion, SD","46820",2023,181,125,45,10,1,0,0,167,90,43,0,0,133,48,0
"Vernal, UT","46860",2023,273,129,107,16,18,3,0,215,129,51,0,0,264,9,0
"Victoria, TX","47020",2023,205,201,4,0,0,0,0,71,44,31,0,0,205,0,0
"Vincennes, IN","47180",2023,212,165,39,8,0,0,0,126,67,43,0,0,212,0,0
"Vineland-Bridgeton, NJ","47220",2023,181,146,30,3,2,0,0,188,58,41,0,2,134,45,0
"Vineyard Haven, MA","47240",2023,179,166,11,2,0,0,0,133,49,40,0,0,179,0,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2023,274,224,47,2,1,0,0,168,58,38,63,5,84,120,2
"Visalia-Porterville, CA","47300",2023,243,115,89,35,4,0,0,156,115,52,0,0,198,44,1
"Wabash, IN","47340",2023,211,167,41,3,0,0,0,126,67,41,0,0,211,0,0
"Waco, TX","47380",2023,182,106,75,1,0,0,0,114,71,45,1,0,89,92,0
"Walla Walla, WA","47460",2023,212,196,15,1,0,0,0,119,49,40,0,0,177,24,11
"Warner Robins, GA","47580",2023,243,158,84,0,1,0,0,152,63,40,0,0,0,243,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2023,274,163,93,14,4,0,0,198,84,48,1,11,197,65,0
"Waterloo-Cedar Falls, IA","47940",2023,273,158,99,12,4,0,0,177,84,47,0,0,119,154,0
"Watertown, SD","47980",2023,179,120,49,9,1,0,0,160,87,44,0,0,138,34,7
"Watertown-Fort Atkinson, WI","48020",2023,96,52,30,14,0,0,0,140,105,49,0,0,96,0,0
"Watertown-Fort Drum, NY","48060",2023,241,224,16,1,0,0,0,101,47,36,0,0,241,0,0
"Wausau, WI","48140",2023,96,59,28,8,1,0,0,166,100,46,0,0,96,0,0
"Weirton-Steubenville, WV-OH","48260",2023,243,124,113,4,1,1,0,204,77,50,0,0,125,118,0
"Wenatchee, WA","48300",2023,181,175,6,0,0,0,0,75,35,22,0,0,0,181,0
"Wheeling, WV-OH","48540",2023,243,150,89,2,2,0,0,194,74,45,0,1,69,170,3
"Whitewater-Elkhorn, WI","48580",2023,96,51,29,16,0,0,0,143,122,49,0,0,96,0,0
"Wichita, KS","48620",2023,181,96,83,2,0,0,0,126,71,49,0,0,109,71,1
"Williamsport, PA","48700",2023,111,86,22,3,0,0,0,119,74,44,0,0,111,0,0
"Wilmington, NC","48900",2023,239,199,39,1,0,0,0,136,58,40,0,0,142,97,0
"Wilmington, OH","48940",2023,182,140,38,4,0,0,0,129,74,44,0,0,182,0,0
"Winchester, VA-WV","49020",2023,210,161,43,3,3,0,0,176,64,42,0,0,86,124,0
"Winston-Salem, NC","49180",2023,212,117,88,6,1,0,0,153,74,48,0,2,94,116,0
"Worcester, MA-CT","49340",2023,212,178,31,3,0,0,0,148,54,40,0,3,172,37,0
"Yakima, WA","49420",2023,181,137,44,0,0,0,0,87,64,32,0,0,0,175,6
"York-Hanover, PA","49620",2023,242,178,56,4,3,1,0,231,68,42,0,65,95,82,0
"Youngstown-Warren-Boardman, OH-PA","49660",2023,243,134,101,5,2,1,0,202,82,47,0,0,138,105,0
"Yuba City, CA","49700",2023,149,118,31,0,0,0,0,87,60,40,0,0,118,31,0
"Yuma, AZ","49740",2023,273,159,104,6,3,0,1,517,80,47,0,0,200,8,65
